Date,oil,dxy,nokusd,eurusd,gbpusd
12/28/1999,23.58,101.94,8.0251,0.9928,0.6193
12/29/1999,23.97,101.98,8.0414,0.9954,0.6184
12/30/1999,23.1,101.82,8.0372,0.9977,0.6205
12/31/1999,23.1,101.87,8.0395,0.9977,0.6205
1/3/2000,23.1,100.22,7.954,0.985,0.6159
1/4/2000,22.37,100.41,7.9303,0.9707,0.6114
1/5/2000,21.71,100.38,7.9353,0.9674,0.6101
1/6/2000,21.87,100.65,7.9265,0.9663,0.6069
1/7/2000,21.37,100.8,7.9767,0.9719,0.6105
1/10/2000,22.01,100.99,8.009,0.9742,0.6107
1/11/2000,22.1,100.56,7.978,0.971,0.6071
1/12/2000,22.5,100.62,7.9926,0.9735,0.6075
1/13/2000,22.95,101,7.9399,0.9736,0.6064
1/14/2000,22.77,101.72,8.002,0.9878,0.6115
1/17/2000,23.57,102.05,8.0385,0.9918,0.6129
1/18/2000,23.83,101.86,8.0192,0.9893,0.6106
1/19/2000,23.82,101.76,8.0023,0.9902,0.6096
1/20/2000,23.54,101.36,8.0018,0.9905,0.6067
1/21/2000,24.66,101.76,8.0135,0.9931,0.6058
1/24/2000,24.04,102.2,8.0268,0.9977,0.6053
1/25/2000,24.04,102.41,8.0135,0.9936,0.6062
1/26/2000,24.11,102.44,8.0667,0.9988,0.6096
1/27/2000,23.6,103.17,8.1565,1.0118,0.6108
1/28/2000,23.56,104.48,8.2185,1.0205,0.6175
1/31/2000,23.22,105.13,8.2692,1.0221,0.6169
2/1/2000,24.17,104.92,8.2877,1.0279,0.6192
2/2/2000,24.55,104.79,8.2533,1.0287,0.6235
2/3/2000,23.75,103.8,8.1892,1.0161,0.6239
2/4/2000,24.7,104.29,8.245,1.0206,0.6295
2/7/2000,24.7,104.64,8.2589,1.0223,0.629
2/8/2000,24.05,104.22,8.1907,1.0138,0.6207
2/9/2000,24.21,103.68,8.1625,1.0103,0.6208
2/10/2000,24.21,104.13,8.186,1.0148,0.6227
2/11/2000,25.02,104.19,8.1828,1.0148,0.627
2/14/2000,24.93,104.72,8.2357,1.0203,0.6292
2/15/2000,25.35,104.69,8.2335,1.0168,0.6261
2/16/2000,24.85,104.28,8.2393,1.0166,0.6239
2/17/2000,24.15,104.27,8.2777,1.0142,0.6224
2/18/2000,24.24,104.63,8.2513,1.0152,0.6261
2/21/2000,24.07,104.58,8.2815,1.0131,0.6259
2/22/2000,23.67,103.28,8.1342,0.9931,0.6192
2/23/2000,24.18,103.53,8.1525,0.9963,0.6231
2/24/2000,24.5,104.01,8.1828,1.004,0.6245
2/25/2000,24.17,105.26,8.2933,1.0217,0.6272
2/28/2000,24.45,105.27,8.3413,1.0342,0.6289
2/29/2000,24.47,105.92,8.3882,1.0386,0.6334
3/1/2000,25.05,104.89,8.345,1.0329,0.6311
3/2/2000,26.12,105.65,8.3648,1.0348,0.6331
3/3/2000,25.87,106,8.3937,1.0398,0.6324
3/6/2000,25.87,106.16,8.4033,1.0404,0.6357
3/7/2000,25.87,106.09,8.4363,1.0444,0.6324
3/8/2000,27.87,105.93,8.4442,1.0447,0.632
3/9/2000,25.5,105.37,8.391,1.032,0.6321
3/10/2000,25.87,105.71,8.3945,1.0369,0.6335
3/13/2000,25.22,105.5,8.403,1.0344,0.6334
3/14/2000,25.53,105.3,8.449,1.0386,0.6367
3/15/2000,25.17,105.38,8.4132,1.032,0.6361
3/16/2000,25.17,105.18,8.3908,1.0276,0.6342
3/17/2000,24.5,105.2,8.425,1.0326,0.6362
3/20/2000,24.29,105.15,8.428,1.0314,0.6386
3/21/2000,23.74,105.81,8.4165,1.0296,0.6341
3/22/2000,23.8,106.04,8.4707,1.04,0.6378
3/23/2000,23.45,105.23,8.3732,1.0305,0.6322
3/24/2000,24,104.77,8.363,1.0293,0.6294
3/27/2000,24.05,105.45,8.3602,1.0303,0.6283
3/28/2000,23.7,105.53,8.3615,1.034,0.6307
3/29/2000,23.75,106.25,8.4588,1.049,0.631
3/30/2000,23.37,105.47,8.4208,1.0465,0.6273
3/31/2000,23.9,105.44,8.4392,1.0451,0.6268
4/3/2000,23.72,105.54,8.459,1.0457,0.6267
4/4/2000,23.4,105.17,8.5005,1.0476,0.6266
4/5/2000,22.32,105.29,8.4407,1.0356,0.6283
4/6/2000,22.94,105.52,8.473,1.0426,0.6318
4/7/2000,22.53,105.97,8.4775,1.0432,0.6319
4/10/2000,22.53,105.68,8.4966,1.042,0.6317
4/11/2000,20.42,105.94,8.4952,1.0385,0.6295
4/12/2000,20.65,105.96,8.5143,1.044,0.6301
4/13/2000,20.65,106.14,8.5295,1.0465,0.6294
4/14/2000,21.19,105.75,8.5403,1.0459,0.63
4/17/2000,20.82,106.13,8.5855,1.0472,0.6304
4/18/2000,21.52,106.63,8.6155,1.0536,0.6339
4/19/2000,21.62,107.13,8.6877,1.0632,0.6329
4/20/2000,22.5,107.45,8.6905,1.0644,0.6328
4/21/2000,22.5,NA,8.6905,1.0644,0.6328
4/24/2000,22.5,107.28,8.6705,1.0642,0.633
4/25/2000,23.18,108.69,8.797,1.0783,0.6331
4/26/2000,22.72,108.55,8.809,1.0828,0.6327
4/27/2000,22.67,109.57,8.9558,1.097,0.6347
4/28/2000,22.67,110.14,8.9468,1.0974,0.6391
5/1/2000,22.67,109.63,8.9552,1.1008,0.6437
5/2/2000,22.94,110.26,8.9595,1.1015,0.6403
5/3/2000,23.9,111.26,9.0505,1.1216,0.64
5/4/2000,23.8,111.8,9.0852,1.1208,0.6476
5/5/2000,23.8,111.31,9.1082,1.1201,0.6546
5/8/2000,24.75,111.45,9.102,1.1189,0.6536
5/9/2000,24.75,110.75,9.0412,1.1082,0.6526
5/10/2000,25.32,110.8,9.0195,1.0974,0.6572
5/11/2000,25.27,111.52,9.1132,1.1066,0.666
5/12/2000,26.39,109.9,9.0222,1.1029,0.6597
5/15/2000,26.55,110.56,8.9473,1.0912,0.6602
5/16/2000,26.87,111.31,9.0345,1.1049,0.668
5/17/2000,26.9,112.1,9.1622,1.1224,0.6708
5/18/2000,26.9,112.21,9.1415,1.119,0.6751
5/19/2000,25.63,111.47,9.1445,1.1201,0.6737
5/22/2000,26.55,111.06,9.112,1.1063,0.6697
5/23/2000,25.48,111.14,9.108,1.1004,0.6767
5/24/2000,25.74,111.22,9.1247,1.1021,0.6791
5/25/2000,26.96,110.75,9.1015,1.1027,0.6793
5/26/2000,27.03,109.12,8.9725,1.08,0.6739
5/29/2000,26.57,NA,8.9675,1.0779,0.6711
5/30/2000,26.55,108.93,8.9332,1.0724,0.6678
5/31/2000,26.38,108.74,8.9618,1.0783,0.669
6/1/2000,25.52,109.05,8.928,1.074,0.67
6/2/2000,26.4,108.12,8.8135,1.0592,0.6635
6/5/2000,26.65,107.46,8.7735,1.0588,0.6621
6/6/2000,25.82,106.59,8.6399,1.0428,0.656
6/7/2000,26.25,106.18,8.6541,1.0448,0.6582
6/8/2000,26.95,106.71,8.7237,1.0488,0.6625
6/9/2000,26.95,106.99,8.7425,1.0516,0.6647
6/12/2000,26.67,106.97,8.6935,1.0484,0.6612
6/13/2000,26.67,106.4,8.6412,1.041,0.6607
6/14/2000,28.73,106.46,8.5821,1.0428,0.665
6/15/2000,27.98,106.88,8.6394,1.0497,0.6637
6/16/2000,27.35,105.96,8.5926,1.0409,0.66
6/19/2000,27.35,106.33,8.5963,1.0414,0.6612
6/20/2000,25.9,106.33,8.6231,1.0467,0.6633
6/21/2000,27.12,107.43,8.6932,1.0569,0.6671
6/22/2000,27.48,107.71,8.7377,1.0645,0.6616
6/23/2000,27.65,108.01,8.7412,1.0679,0.6657
6/26/2000,27.42,108.11,8.7611,1.0672,0.6668
6/27/2000,26.95,107.36,8.7092,1.0601,0.667
6/28/2000,27.52,107.6,8.6415,1.0572,0.6619
6/29/2000,27.2,106.84,8.5762,1.0499,0.6578
6/30/2000,27.62,106.84,8.5475,1.0432,0.6605
7/3/2000,27.62,107.06,8.602,1.0509,0.6606
7/4/2000,27.62,107.29,8.6082,1.0528,0.66
7/5/2000,26.45,107.12,8.5678,1.0454,0.6612
7/6/2000,26.4,107.37,8.5749,1.0463,0.6602
7/7/2000,26.68,107.65,8.5831,1.0536,0.6598
7/10/2000,26.38,107.01,8.5745,1.0497,0.6607
7/11/2000,25.85,107.14,8.5922,1.0516,0.6603
7/12/2000,26.15,108.12,8.63,1.0589,0.6605
7/13/2000,27.02,108.54,8.7258,1.0694,0.6666
7/14/2000,27.25,108.45,8.7015,1.0671,0.6659
7/17/2000,26.2,108.7,8.7427,1.0697,0.6698
7/18/2000,25.9,109.38,8.7872,1.0727,0.6687
7/19/2000,26.72,109.59,8.8448,1.082,0.6692
7/20/2000,26.1,108.61,8.8475,1.0817,0.665
7/21/2000,25.32,108.42,8.7779,1.0724,0.6603
7/24/2000,24.85,108.69,8.7726,1.0717,0.66
7/25/2000,24.6,108.38,8.6989,1.0624,0.6585
7/26/2000,24.1,108.11,8.6943,1.0612,0.6591
7/27/2000,24.17,108.89,8.7449,1.0648,0.6598
7/28/2000,24.62,109.74,8.8182,1.0786,0.6648
7/31/2000,24.7,109.57,8.8572,1.0792,0.6677
8/1/2000,24.28,110.05,8.8622,1.0804,0.6665
8/2/2000,25.15,110.67,8.9622,1.0943,0.6693
8/3/2000,24.93,110.98,9.0068,1.1057,0.6684
8/4/2000,25.35,110.85,8.9082,1.1006,0.6638
8/7/2000,26.15,110.8,8.9233,1.1009,0.663
8/8/2000,25.74,111.32,9.0022,1.1114,0.6647
8/9/2000,25.74,111.44,9.0163,1.114,0.666
8/10/2000,25.76,110.9,8.9245,1.1003,0.6667
8/11/2000,25.76,111.21,8.9436,1.1052,0.6652
8/14/2000,28.3,111.08,8.9305,1.1061,0.6638
8/15/2000,28.95,110.51,8.8876,1.0951,0.6638
8/16/2000,28.95,110.26,8.8852,1.0968,0.6668
8/17/2000,28.95,110.11,8.8347,1.0933,0.6672
8/18/2000,28,111.01,8.8743,1.1004,0.6693
8/21/2000,27.88,111.46,8.9167,1.1065,0.6702
8/22/2000,27.9,111.79,8.9642,1.1134,0.6736
8/23/2000,28.04,111.42,9.0221,1.1187,0.6757
8/24/2000,27.91,111.23,8.9892,1.1077,0.675
8/25/2000,27.66,111.35,8.9552,1.1051,0.6783
8/28/2000,27.62,111.46,8.9686,1.1121,0.6792
8/29/2000,28.6,112.2,9.0162,1.1156,0.6849
8/30/2000,28.6,112.14,9.0362,1.1193,0.6871
8/31/2000,29.05,112.6,9.0741,1.1248,0.6873
9/1/2000,28.82,111.42,9.003,1.1111,0.6848
9/4/2000,29.33,111.48,8.9836,1.1115,0.6845
9/5/2000,30,112.41,9.1012,1.1285,0.6896
9/6/2000,30.1,114.12,9.1456,1.1388,0.6893
9/7/2000,31.18,113.65,9.2168,1.1481,0.697
9/8/2000,30.67,114.34,9.2596,1.1542,0.7026
9/11/2000,30.67,115.37,9.3082,1.1603,0.7056
9/12/2000,30.45,115.17,9.3203,1.1618,0.7111
9/13/2000,29.15,115.34,9.2935,1.1567,0.7085
9/14/2000,28.42,115.16,9.3117,1.1609,0.7101
9/15/2000,29.08,115.94,9.2906,1.1587,0.7109
9/18/2000,30.23,116,9.3732,1.1704,0.7134
9/19/2000,30.23,116.11,9.3827,1.1715,0.7108
9/20/2000,31.77,116.41,9.4115,1.18,0.7075
9/21/2000,30.8,115.27,9.3808,1.1724,0.7031
9/22/2000,30.32,113.56,9.1035,1.1341,0.6857
9/25/2000,30.32,114.06,9.1892,1.1452,0.6887
9/26/2000,28.35,113.16,9.1265,1.1362,0.6866
9/27/2000,29.5,113.11,9.1208,1.1347,0.6838
9/28/2000,28.92,113.31,9.0689,1.1326,0.6827
9/29/2000,28.07,113.25,9.0784,1.1332,0.6764
10/2/2000,28.69,113.79,9.1298,1.1342,0.6805
10/3/2000,29.6,114.22,9.1634,1.1411,0.6861
10/4/2000,29.32,114.17,9.2015,1.1458,0.6859
10/5/2000,29.7,114.74,9.2418,1.1502,0.6882
10/6/2000,29.2,114.85,9.2321,1.1499,0.6913
10/9/2000,29.98,114.81,9.2565,1.1508,0.6905
10/10/2000,30.33,114.36,9.2741,1.1518,0.6903
10/11/2000,30.95,114.49,9.25,1.1443,0.6825
10/12/2000,29.92,114.89,9.3109,1.1595,0.6809
10/13/2000,31.94,115.86,9.3525,1.1636,0.6845
10/16/2000,31.09,116.39,9.4362,1.1784,0.6916
10/17/2000,30.32,115.89,9.4528,1.1766,0.6945
10/18/2000,30.95,117.33,9.488,1.1798,0.6882
10/19/2000,31.18,116.94,9.5252,1.191,0.6934
10/20/2000,30.42,117.16,9.5257,1.194,0.6919
10/23/2000,31.55,117.54,9.5082,1.1963,0.6887
10/24/2000,31.97,117.42,9.5089,1.1945,0.6903
10/25/2000,31.35,118.49,9.5665,1.2068,0.6968
10/26/2000,31.35,118.5,9.5675,1.2064,0.6985
10/27/2000,31.53,117.39,9.4188,1.1867,0.6897
10/30/2000,30.35,117.25,9.3498,1.1835,0.6882
10/31/2000,30.4,116.65,9.3002,1.1797,0.6887
11/1/2000,30.8,115.56,9.2138,1.1661,0.6908
11/2/2000,30.92,115.61,9.2272,1.1626,0.6908
11/3/2000,29.67,114.97,9.2232,1.1579,0.6904
11/6/2000,29.9,115.69,9.2725,1.1612,0.6974
11/7/2000,31.02,115.52,9.2782,1.1618,0.6991
11/8/2000,31.37,116.23,9.2951,1.1678,0.7017
11/9/2000,31.15,115.34,9.277,1.1643,0.702
11/10/2000,31.82,115.79,9.2696,1.1581,0.6993
11/13/2000,32.4,115.7,9.2959,1.1627,0.6948
11/14/2000,32.92,116.22,9.344,1.1655,0.7
11/15/2000,33.15,116.35,9.3466,1.1636,0.7001
11/16/2000,33.15,116.93,9.3654,1.1705,0.7031
11/17/2000,32.12,117.31,9.3856,1.1729,0.7027
11/20/2000,30.22,117.35,9.4122,1.178,0.7019
11/21/2000,29.38,117.95,9.4914,1.1826,0.7055
11/22/2000,29.05,117.85,9.5016,1.1858,0.7074
11/23/2000,29.45,118.09,9.5159,1.1875,0.7142
11/24/2000,29.42,118.48,9.5374,1.1907,0.7135
11/27/2000,28.75,117.1,9.4419,1.178,0.7058
11/28/2000,28.85,116.58,9.3853,1.1697,0.7046
11/29/2000,27.73,116.61,9.3512,1.1627,0.7029
11/30/2000,28.6,115.24,9.272,1.1488,0.7054
12/1/2000,27.27,114.73,9.2768,1.1456,0.6981
12/4/2000,26.28,113.71,9.1436,1.1244,0.6885
12/5/2000,24.9,114.47,9.1458,1.13,0.6923
12/6/2000,23.53,113.31,9.0995,1.1305,0.6958
12/7/2000,24.32,113.54,9.1189,1.1239,0.6935
12/8/2000,23.07,114.05,9.109,1.1261,0.6897
12/11/2000,23.08,114.29,9.207,1.1391,0.6869
12/12/2000,23.08,114.26,9.2099,1.14,0.6905
12/13/2000,22.97,114.71,9.2501,1.1421,0.689
12/14/2000,22.97,113.38,9.1478,1.1269,0.6803
12/15/2000,21.96,112.9,9.0317,1.1143,0.6782
12/18/2000,23.06,113.07,9.0323,1.1163,0.6816
12/19/2000,22.65,113.21,9.1054,1.1223,0.6834
12/20/2000,21.62,111.97,8.9977,1.1028,0.6785
12/21/2000,21.62,111.51,8.9568,1.094,0.678
12/22/2000,20.65,110.82,8.8499,1.0829,0.6773
12/25/2000,20.65,NA,8.8499,1.0829,0.6773
12/26/2000,20.65,110.31,8.8229,1.0766,0.6757
12/27/2000,20.65,110.32,8.8817,1.0746,0.6718
12/28/2000,20.08,110.38,8.9348,1.0803,0.6713
12/29/2000,19.43,109.56,8.8185,1.0651,0.6694
1/1/2001,19.43,NA,8.8185,1.0651,0.6694
1/2/2001,20.7,108.77,8.7541,1.0555,0.6686
1/3/2001,20.85,110.17,8.773,1.0573,0.6645
1/4/2001,21.9,108.81,8.7606,1.0586,0.6697
1/5/2001,21.57,108.42,8.711,1.0508,0.6685
1/8/2001,22.17,108.86,8.7281,1.0528,0.6673
1/9/2001,21.53,109.52,8.7683,1.0632,0.6706
1/10/2001,21.4,109.86,8.714,1.063,0.6708
1/11/2001,22.12,109.01,8.6236,1.0527,0.6694
1/12/2001,22.45,109.36,8.6605,1.054,0.6762
1/15/2001,22.87,109.97,8.7254,1.0616,0.6759
1/16/2001,23.12,110.11,8.7325,1.0628,0.6799
1/17/2001,22.77,110.81,8.8126,1.0748,0.6788
1/18/2001,22.6,109.94,8.7139,1.0588,0.6776
1/19/2001,23.23,110.66,8.7875,1.0694,0.6808
1/22/2001,24.62,110.24,8.7925,1.0691,0.6847
1/23/2001,23.73,110.24,8.8035,1.0646,0.6798
1/24/2001,23.73,111.68,8.9086,1.0836,0.6861
1/25/2001,23.73,111.61,8.9298,1.0868,0.6855
1/26/2001,23.73,111.46,8.9091,1.0847,0.6862
1/29/2001,24.1,111.77,8.9136,1.0888,0.6862
1/30/2001,23.67,110.98,8.8512,1.0817,0.6847
1/31/2001,23.85,110.52,8.8385,1.0754,0.6844
2/1/2001,23.25,109.66,8.7371,1.0636,0.6764
2/2/2001,24.75,110.32,8.7842,1.0714,0.6809
2/5/2001,26,109.89,8.7267,1.0638,0.6778
2/6/2001,25.17,110.77,8.7686,1.0736,0.6849
2/7/2001,25.35,110.89,8.7766,1.0723,0.6842
2/8/2001,26.8,112.06,8.8847,1.0885,0.6919
2/9/2001,26.74,111.52,8.8684,1.0819,0.6911
2/12/2001,25.78,111.19,8.8328,1.0756,0.6884
2/13/2001,25.24,111.96,8.9114,1.0855,0.6888
2/14/2001,24.82,112.04,8.9565,1.0887,0.6848
2/15/2001,24,113.2,9.0612,1.1067,0.6896
2/16/2001,24.05,112.26,8.942,1.092,0.6888
2/19/2001,24.4,111.92,8.9213,1.0862,0.6916
2/20/2001,24.9,112.82,9.0553,1.1003,0.6922
2/21/2001,24.22,113.12,9.0332,1.0962,0.6919
2/22/2001,24.38,113.34,9.0858,1.1016,0.6912
2/23/2001,24.02,112.03,9.0727,1.101,0.6902
2/26/2001,24.02,112.77,9.0302,1.0993,0.6937
2/27/2001,23.25,112.34,8.9645,1.0886,0.6934
2/28/2001,23.58,112.01,8.9447,1.0874,0.6933
3/1/2001,23.05,111.28,8.8529,1.0756,0.6875
3/2/2001,23.67,111.17,8.7978,1.069,0.6784
3/5/2001,23.7,111.54,8.8612,1.0765,0.6808
3/6/2001,23.7,111.2,8.8261,1.0748,0.6815
3/7/2001,24.3,111.83,8.861,1.0783,0.6843
3/8/2001,25.03,111.49,8.8011,1.0731,0.6811
3/9/2001,24.19,111.37,8.8002,1.0732,0.6813
3/12/2001,24.56,112.01,8.8383,1.0762,0.6821
3/13/2001,23.93,113.11,8.9528,1.0902,0.6884
3/14/2001,22.97,113.7,8.9785,1.0969,0.6904
3/15/2001,22.36,114.71,9.045,1.1031,0.6925
3/16/2001,22.53,115.32,9.1004,1.1153,0.6993
3/19/2001,23.22,115.2,9.0474,1.1136,0.7012
3/20/2001,23.26,114.11,9.0009,1.1075,0.7001
3/21/2001,23.26,115.53,9.0547,1.1142,0.6996
3/22/2001,23.26,116.3,9.1629,1.1317,0.7046
3/23/2001,23.26,115.94,9.0655,1.1197,0.6996
3/26/2001,23.26,115.21,9.0491,1.1168,0.6976
3/27/2001,23.26,115.43,9.0312,1.1134,0.6958
3/28/2001,23.24,116.01,9.0873,1.1246,0.6971
3/29/2001,22.42,116.6,9.1303,1.1338,0.6963
3/30/2001,22.32,117.37,9.1088,1.1312,0.7034
4/2/2001,22.62,117.34,9.1567,1.1339,0.7038
4/3/2001,22.55,115.63,9.1594,1.1278,0.7006
4/4/2001,23.23,115.08,9.0579,1.1077,0.6977
4/5/2001,23.53,115.47,9.0781,1.1153,0.6998
4/6/2001,23.37,114.75,9.0414,1.1095,0.695
4/9/2001,23.29,115.21,9.0266,1.1086,0.6898
4/10/2001,23.57,116.02,9.0803,1.1234,0.6949
4/11/2001,24.56,116.13,9.1447,1.1304,0.6974
4/12/2001,24.74,115.54,9.0584,1.1193,0.6943
4/13/2001,24.74,NA,9.0584,1.1193,0.6943
4/16/2001,24.48,116.18,9.1519,1.1309,0.6972
4/17/2001,25.12,116.46,9.1245,1.1336,0.6985
4/18/2001,24.08,116.13,9.1558,1.1458,0.7033
4/19/2001,24.7,115.02,9.0774,1.1249,0.696
4/20/2001,24.27,114.32,9.0287,1.1097,0.6937
4/23/2001,23.9,114.77,9.0632,1.1145,0.6948
4/24/2001,24.53,115.2,9.1102,1.1187,0.6963
4/25/2001,23.86,114.98,9.0993,1.1146,0.6945
4/26/2001,24.52,114.46,9.0476,1.1089,0.6943
4/27/2001,25.17,115.62,9.0956,1.1204,0.696
4/30/2001,24.82,115.85,9.1135,1.128,0.6989
5/1/2001,24.82,115.3,9.06,1.122,0.698
5/2/2001,24.82,115.16,9.0717,1.1216,0.6975
5/3/2001,24.54,115.38,9.0629,1.1191,0.6977
5/4/2001,24.9,114.93,9.0393,1.1172,0.6957
5/7/2001,24.9,115.32,9.0508,1.1218,0.6943
5/8/2001,24.9,116.08,9.0935,1.1297,0.6981
5/9/2001,24.56,116.05,9.1131,1.1309,0.7033
5/10/2001,24.71,116.37,9.1151,1.1323,0.7028
5/11/2001,24.93,116.84,9.1626,1.1414,0.7042
5/14/2001,24.85,117.14,9.1605,1.1442,0.705
5/15/2001,24.82,116.79,9.1291,1.1382,0.7033
5/16/2001,24.44,116.14,9.082,1.1308,0.6996
5/17/2001,25.04,116.12,9.0815,1.1347,0.6994
5/18/2001,25.39,116.41,9.0564,1.1404,0.6995
5/21/2001,26.48,116.52,9.0698,1.1428,0.6961
5/22/2001,26.1,117.69,9.1558,1.154,0.7002
5/23/2001,26.42,118.29,9.2182,1.1617,0.7019
5/24/2001,26.42,118.36,9.2134,1.1661,0.7091
5/25/2001,25.45,118.18,9.211,1.1671,0.7039
5/28/2001,24.83,NA,9.2018,1.1627,0.704
5/29/2001,24.83,118.22,9.2434,1.1708,0.7052
5/30/2001,26.96,118.22,9.2325,1.1664,0.7027
5/31/2001,26.96,119.07,9.3665,1.1798,0.7039
6/1/2001,26.96,118.89,9.4314,1.1814,0.7067
6/4/2001,26.96,119.19,9.4181,1.1798,0.707
6/5/2001,26.96,118.7,9.4001,1.1793,0.7094
6/6/2001,26.96,119.36,9.3811,1.181,0.7175
6/7/2001,26.96,119.09,9.3456,1.1761,0.72
6/8/2001,26.96,119.21,9.3594,1.1787,0.7248
6/11/2001,26.96,120.05,9.4345,1.188,0.7285
6/12/2001,26.49,119.61,9.404,1.1778,0.7252
6/13/2001,26.49,119.03,9.3585,1.1744,0.7207
6/14/2001,26.49,117.99,9.2874,1.1644,0.7142
6/15/2001,26.49,118.29,9.2673,1.1598,0.7126
6/18/2001,26.49,118.36,9.2145,1.1611,0.7124
6/19/2001,26.49,119.04,9.1623,1.1664,0.7133
6/20/2001,25.17,119.13,9.2522,1.1739,0.7167
6/21/2001,24.34,118.89,9.228,1.1716,0.7071
6/22/2001,24.27,118.91,9.2231,1.1704,0.7086
6/25/2001,24.59,118.32,9.1963,1.161,0.7072
6/26/2001,24.69,118.07,9.1952,1.1605,0.7063
6/27/2001,24.88,118.38,9.1885,1.1629,0.7075
6/28/2001,23.95,120.01,9.2908,1.1787,0.7098
6/29/2001,23.95,119.43,9.3355,1.1812,0.711
7/2/2001,23.95,119.67,9.3755,1.1816,0.7065
7/3/2001,23.87,119.6,9.3583,1.1811,0.7106
7/4/2001,23.67,119.91,9.3728,1.1824,0.7111
7/5/2001,23.66,120.9,9.4241,1.1949,0.7146
7/6/2001,23.74,119.9,9.3991,1.1842,0.7111
7/9/2001,24.53,119.89,9.3373,1.1776,0.7094
7/10/2001,24.1,119.13,9.2795,1.1684,0.7086
7/11/2001,24.12,118.64,9.2729,1.1611,0.707
7/12/2001,23.65,119.09,9.3199,1.1731,0.7112
7/13/2001,23.37,119.33,9.3328,1.1742,0.7139
7/16/2001,22.5,119.3,9.341,1.1696,0.7143
7/17/2001,23.1,118.9,9.3861,1.1744,0.7141
7/18/2001,22.22,117.38,9.1945,1.1477,0.7066
7/19/2001,22.37,117.33,9.1926,1.1498,0.7058
7/20/2001,22.54,117.21,9.163,1.1456,0.7001
7/23/2001,23.02,117.85,9.208,1.1521,0.7045
7/24/2001,23.26,117.12,9.1639,1.1437,0.7042
7/25/2001,23.26,116.64,9.1187,1.1374,0.7005
7/26/2001,23.26,116.74,9.1274,1.1405,0.7006
7/27/2001,23.26,116.94,9.1436,1.1451,0.7024
7/30/2001,23.26,117.2,9.1299,1.1426,0.702
7/31/2001,23.26,117.18,9.1379,1.1429,0.7017
8/1/2001,24.47,116.56,9.1075,1.1377,0.6983
8/2/2001,26.59,116.28,9.0574,1.1339,0.6983
8/3/2001,25.52,116.14,9.0028,1.1291,0.6996
8/6/2001,25.39,116.42,9.0577,1.1358,0.7048
8/7/2001,26.02,116.83,9.087,1.1406,0.7053
8/8/2001,25.63,116.54,9.0771,1.1411,0.7072
8/9/2001,25.19,115.25,8.9921,1.1252,0.7035
8/10/2001,25.75,115.29,8.9867,1.1168,0.7009
8/13/2001,25.78,115.01,9.0006,1.113,0.7033
8/14/2001,25.71,114.39,8.9958,1.1144,0.7038
8/15/2001,25.95,113.19,8.9024,1.0976,0.6954
8/16/2001,25.28,113.08,8.879,1.0956,0.693
8/17/2001,24.73,112.99,8.856,1.091,0.6925
8/20/2001,24.73,113.4,8.9046,1.0959,0.6923
8/21/2001,25.41,113.29,8.8789,1.0958,0.6906
8/22/2001,25.65,113.27,8.8113,1.0858,0.6869
8/23/2001,25.6,113.09,8.8987,1.0952,0.6912
8/24/2001,26.13,113.33,8.8768,1.0953,0.6914
8/27/2001,26.36,113.39,8.8889,1.0996,0.693
8/28/2001,26.42,113.43,8.8756,1.0997,0.6905
8/29/2001,26.74,113.54,8.8588,1.0986,0.6888
8/30/2001,26.73,112.84,8.8561,1.0999,0.6899
8/31/2001,26.68,113.42,8.8663,1.1009,0.6894
9/3/2001,26.68,113.67,8.8601,1.1033,0.6887
9/4/2001,26.32,115.68,8.9069,1.1227,0.6915
9/5/2001,26.02,115.6,8.9352,1.1256,0.6884
9/6/2001,26.65,114.97,8.915,1.1223,0.6886
9/7/2001,27.4,114.05,8.8447,1.1069,0.684
9/10/2001,27.41,114.57,8.8875,1.1119,0.6857
9/11/2001,27.41,114.15,8.739,1.102,0.6806
9/12/2001,27.41,NA,8.8246,1.1041,0.6834
9/13/2001,28.14,NA,8.8,1.101,0.6808
9/14/2001,29.01,NA,8.7375,1.0863,0.6807
9/17/2001,28.29,112.01,8.7395,1.0877,0.6822
9/18/2001,27.02,111.92,8.6645,1.0849,0.6839
9/19/2001,26.05,111.61,8.54,1.0759,0.6812
9/20/2001,25.57,111.87,8.5767,1.0787,0.6823
9/21/2001,25,113.04,8.6552,1.0918,0.6862
9/24/2001,25,112.84,8.727,1.0928,0.6828
9/25/2001,19.99,112.28,8.6827,1.0829,0.6804
9/26/2001,20.71,112.29,8.7519,1.0856,0.678
9/27/2001,21.45,112.98,8.7994,1.0865,0.6776
9/28/2001,21.69,113.48,8.8696,1.098,0.6804
10/1/2001,21.08,113,8.8258,1.0921,0.6764
10/2/2001,21.32,113.01,8.8173,1.0915,0.682
10/3/2001,20.57,113.4,8.7779,1.0865,0.6773
10/4/2001,21.25,113.16,8.8181,1.0949,0.6771
10/5/2001,21.29,112.91,8.7664,1.0883,0.6754
10/8/2001,20.77,112.59,8.7516,1.0882,0.6784
10/9/2001,20.59,113.35,8.7264,1.0891,0.6818
10/10/2001,20.68,113.7,8.7675,1.0973,0.6895
10/11/2001,21.19,114.44,8.8106,1.1088,0.6928
10/12/2001,20.5,113.89,8.7849,1.1038,0.6894
10/15/2001,20.27,113.82,8.7764,1.1021,0.691
10/16/2001,21.07,113.92,8.778,1.1002,0.6908
